age,hsged,white,black,hispanic,native,asian,children,married,male,treatment,total_earn
23,1,0,1,0,0,0,0,0,1,0,0
22,1,0,1,0,0,0,0,0,1,1,7378
30,1,1,0,0,0,0,1,0,0,0,22999
31,1,1,0,0,0,0,1,1,0,1,290
20,0,0,0,0,0,1,0,0,1,1,2319
28,0,1,0,0,0,0,0,0,0,1,36597
25,1,1,0,0,0,0,0,0,1,0,11476
17,0,1,0,0,0,0,1,1,0,1,1833
17,0,0,0,1,0,0,0,0,0,0,25018
31,0,1,0,0,0,0,1,1,0,1,6759
27,1,1,0,0,0,0,1,1,1,1,5697
43,1,0,0,1,0,0,1,1,1,1,6957
23,1,0,1,0,0,0,1,0,0,0,0
36,0,1,0,0,0,0,1,1,1,1,58848
34,1,1,0,0,0,0,0,0,1,0,27914
42,1,0,1,0,0,0,0,0,1,1,2361
37,0,0,0,0,1,0,1,0,1,1,29864
42,1,1,0,0,0,0,1,0,0,1,13198
35,1,1,0,0,0,0,1,1,1,1,22948
43,1,0,0,1,0,0,1,0,0,1,10885
26,1,1,0,0,0,0,1,1,0,1,19959
26,0,1,0,0,0,0,1,0,1,1,1170
27,1,1,0,0,0,0,1,1,0,0,6446
24,1,1,0,0,0,0,0,0,1,1,2421
23,0,0,1,0,0,0,1,1,0,1,0
31,1,1,0,0,0,0,1,0,0,0,40038
44,0,1,0,0,0,0,0,1,1,1,40872
19,1,1,0,0,0,0,1,0,0,1,0
35,0,1,0,0,0,0,1,0,1,1,9640
19,1,0,1,0,0,0,1,0,0,1,0
26,1,0,0,1,0,0,0,1,1,0,2658
18,1,1,0,0,0,0,0,0,0,1,23036
39,1,1,0,0,0,0,1,1,1,0,0
41,0,1,0,0,0,0,0,0,1,0,0
19,1,1,0,0,0,0,0,0,1,1,5359
65,0,1,0,0,0,0,0,1,1,1,11196
21,0,1,0,0,0,0,0,0,0,0,1308
35,0,1,0,0,0,0,0,0,1,1,13135
31,0,0,1,0,0,0,0,0,1,1,27534
24,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,1,0,0,0,1,1,0,2042
27,1,1,0,0,0,0,1,1,0,1,13241
50,0,0,0,0,1,0,1,0,0,1,13934
26,1,1,0,0,0,0,1,1,0,1,18041
24,1,1,0,0,0,0,0,0,1,0,38102
23,1,1,0,0,0,0,1,1,1,1,26458
29,1,1,0,0,0,0,1,0,0,1,2316
26,0,1,0,0,0,0,0,0,0,0,611
33,0,1,0,0,0,0,0,0,1,1,31474
25,1,0,0,0,1,0,1,0,1,0,10765
19,1,0,0,1,0,0,0,0,0,1,4933
34,0,1,0,0,0,0,1,1,1,1,44316
21,1,0,0,1,0,0,0,0,0,0,4827
26,1,0,1,0,0,0,1,0,0,1,11190
20,0,0,0,1,0,0,0,0,0,0,19155
35,1,1,0,0,0,0,1,1,0,0,23878
24,0,0,1,0,0,0,1,0,0,0,7420
20,0,0,1,0,0,0,1,0,0,1,5953
28,0,1,0,0,0,0,0,0,0,1,14718
38,1,1,0,0,0,0,1,1,0,1,5082
49,0,1,0,0,0,0,0,0,0,1,24830
39,1,1,0,0,0,0,0,0,1,1,35137
19,1,1,0,0,0,0,0,0,0,1,19557
21,0,0,0,0,1,0,0,0,0,0,860
26,1,1,0,0,0,0,1,0,0,1,22716
28,0,1,0,0,0,0,1,0,1,1,22746
21,0,0,1,0,0,0,1,0,0,1,8894
20,1,1,0,0,0,0,0,0,1,1,7926
26,1,1,0,0,0,0,1,0,0,1,26383
31,1,1,0,0,0,0,0,1,1,1,15203
27,1,1,0,0,0,0,1,0,1,1,69459
50,1,1,0,0,0,0,0,1,0,1,10779
22,0,1,0,0,0,0,1,1,0,0,3195
37,0,0,1,0,0,0,0,0,1,1,744
48,0,0,0,1,0,0,0,1,1,1,0
22,1,1,0,0,0,0,1,1,0,1,5966
28,1,0,1,0,0,0,0,1,1,0,27726
24,0,1,0,0,0,0,1,0,0,0,7245
20,1,1,0,0,0,0,1,0,0,1,19087
38,1,0,0,1,0,0,1,0,0,0,4128
31,1,1,0,0,0,0,1,1,0,1,30326
18,1,1,0,0,0,0,1,1,0,1,3880
17,0,1,0,0,0,0,0,0,0,0,0
19,1,1,0,0,0,0,0,0,1,0,9392
19,1,0,0,1,0,0,1,1,0,1,0
32,1,1,0,0,0,0,0,1,1,0,39228
30,0,0,1,0,0,0,0,0,1,1,37708
44,1,1,0,0,0,0,1,0,1,0,16665
20,1,0,1,0,0,0,1,0,0,0,17815
26,1,0,0,1,0,0,1,0,0,0,0
24,1,1,0,0,0,0,0,0,1,1,0
38,0,1,0,0,0,0,1,1,0,1,2783
19,1,0,0,1,0,0,0,0,0,1,20881
25,1,0,1,0,0,0,0,0,1,1,29318
32,1,0,1,0,0,0,1,0,0,1,4384
21,0,1,0,0,0,0,0,0,0,1,23634
23,1,1,0,0,0,0,1,1,1,0,162
19,0,1,0,0,0,0,0,0,1,0,14885
16,0,0,0,1,0,0,0,0,1,1,6774
19,1,1,0,0,0,0,0,0,1,1,1005
39,0,1,0,0,0,0,1,0,0,1,0
39,0,0,0,1,0,0,1,0,0,1,15813
23,1,1,0,0,0,0,0,0,0,0,53049
27,0,1,0,0,0,0,0,0,1,0,17539
18,0,0,1,0,0,0,1,0,0,1,0
27,1,0,0,0,1,0,1,0,0,1,30132
17,0,1,0,0,0,0,1,1,0,0,597
20,0,0,1,0,0,0,0,0,0,0,2036
46,0,0,1,0,0,0,0,0,1,0,30
22,0,0,1,0,0,0,0,0,1,0,27770
35,0,0,1,0,0,0,0,0,0,0,3060
39,0,1,0,0,0,0,1,1,0,1,27092
39,0,1,0,0,0,0,0,0,0,1,45
27,1,0,0,1,0,0,1,1,0,1,0
42,1,0,1,0,0,0,1,0,1,1,8616
27,0,1,0,0,0,0,1,0,0,1,8529
17,0,1,0,0,0,0,0,0,0,1,195
19,0,0,0,1,0,0,0,0,0,1,13680
34,0,0,1,0,0,0,1,0,0,1,20607
20,1,1,0,0,0,0,1,0,0,0,2063
17,0,0,1,0,0,0,0,0,0,0,3351
21,0,1,0,0,0,0,1,0,0,1,5530
31,1,1,0,0,0,0,1,1,1,1,40341
57,1,1,0,0,0,0,1,1,1,1,59349
20,0,1,0,0,0,0,1,1,0,1,5612
22,1,1,0,0,0,0,1,0,0,0,27954
41,1,1,0,0,0,0,0,0,0,0,20420
28,1,1,0,0,0,0,1,0,0,1,0
37,0,1,0,0,0,0,0,0,1,1,0
37,0,1,0,0,0,0,1,0,0,1,20877
30,1,0,0,1,0,0,1,0,0,1,0
20,1,0,1,0,0,0,0,0,0,1,0
30,1,0,1,0,0,0,0,1,1,1,9550
33,1,0,0,1,0,0,1,1,0,1,201
19,0,0,1,0,0,0,1,0,0,1,10096
18,0,1,0,0,0,0,0,0,1,0,50377
41,1,0,1,0,0,0,1,1,0,1,5314
27,1,1,0,0,0,0,1,1,0,1,29691
29,1,1,0,0,0,0,1,1,1,1,46494
20,0,0,0,1,0,0,1,1,0,0,5494
18,1,1,0,0,0,0,1,0,0,1,0
19,1,1,0,0,0,0,0,0,1,0,15122
17,0,1,0,0,0,0,0,0,1,1,6531
49,0,0,1,0,0,0,0,0,1,1,11276
31,1,0,1,0,0,0,1,0,0,1,0
18,0,0,1,0,0,0,0,0,1,0,6979
19,0,1,0,0,0,0,0,0,0,1,10844
20,0,0,0,1,0,0,0,0,1,0,1689
30,0,1,0,0,0,0,0,1,0,0,31131
37,1,1,0,0,0,0,1,0,1,0,53031
30,1,1,0,0,0,0,1,0,0,1,117
39,1,1,0,0,0,0,0,1,0,1,98
36,1,1,0,0,0,0,0,0,1,1,25340
27,1,0,0,1,0,0,0,1,0,1,7407
40,1,1,0,0,0,0,1,1,0,1,210
50,1,1,0,0,0,0,1,0,0,0,20416
29,0,1,0,0,0,0,0,1,1,1,201
59,1,1,0,0,0,0,0,1,0,1,6567
26,0,0,0,0,1,0,0,0,1,0,0
35,0,1,0,0,0,0,1,0,0,1,4142
22,0,0,1,0,0,0,1,0,0,1,2286
38,0,1,0,0,0,0,1,1,1,1,0
31,0,0,0,1,0,0,0,0,0,1,56748
40,1,1,0,0,0,0,1,1,1,1,19096
35,0,1,0,0,0,0,0,0,1,1,2878
20,0,1,0,0,0,0,0,0,1,0,9927
22,1,1,0,0,0,0,0,0,0,1,9916
36,0,0,1,0,0,0,1,0,1,1,53559
32,1,0,1,0,0,0,1,1,1,0,11037
31,0,1,0,0,0,0,0,0,1,0,17223
19,1,1,0,0,0,0,0,0,1,0,14494
20,0,0,1,0,0,0,0,0,0,1,6227
26,0,0,0,0,0,1,0,0,1,1,0
37,0,1,0,0,0,0,0,0,1,1,1643
20,0,0,1,0,0,0,0,0,1,1,12498
28,1,0,1,0,0,0,0,1,1,0,0
20,1,1,0,0,0,0,0,0,0,1,8944
41,1,1,0,0,0,0,0,0,0,1,6845
32,0,1,0,0,0,0,0,0,1,1,7379
40,1,0,0,1,0,0,0,0,0,1,20485
35,1,0,1,0,0,0,0,0,0,0,4836
40,1,1,0,0,0,0,0,0,0,1,0
20,1,1,0,0,0,0,0,0,0,1,2571
47,1,0,1,0,0,0,0,0,1,1,1074
17,0,0,0,0,1,0,0,0,0,1,0
26,0,0,1,0,0,0,1,0,0,1,2117
32,1,1,0,0,0,0,1,0,0,1,9283
40,0,1,0,0,0,0,0,0,0,1,16590
23,1,0,0,1,0,0,0,0,0,1,8778
63,0,1,0,0,0,0,0,1,1,1,11911
20,1,0,1,0,0,0,0,0,1,1,3098
33,0,1,0,0,0,0,1,0,0,0,13310
27,1,1,0,0,0,0,0,0,0,0,40253
30,1,0,1,0,0,0,0,0,1,1,1390
21,1,1,0,0,0,0,0,0,0,0,0
26,1,1,0,0,0,0,0,1,1,1,25021
18,1,1,0,0,0,0,0,0,0,1,27861
36,0,1,0,0,0,0,0,0,1,1,6828
31,0,0,1,0,0,0,1,0,0,1,33870
20,1,0,0,1,0,0,0,0,1,0,32834
29,1,0,0,1,0,0,1,0,0,1,0
27,0,0,1,0,0,0,0,0,1,1,45
28,1,0,1,0,0,0,0,0,1,1,10848
39,0,1,0,0,0,0,1,0,0,0,34011
44,0,1,0,0,0,0,1,0,0,0,39323
34,0,0,0,1,0,0,1,0,0,0,9610
31,0,1,0,0,0,0,0,0,1,1,30930
25,1,1,0,0,0,0,0,0,1,0,45595
22,1,0,1,0,0,0,1,1,0,1,29640
36,0,1,0,0,0,0,0,0,1,1,0
21,0,0,1,0,0,0,1,0,0,1,40681
22,1,1,0,0,0,0,0,0,1,0,0
27,0,1,0,0,0,0,1,0,0,0,9837
48,1,0,1,0,0,0,0,0,1,1,1560
17,0,1,0,0,0,0,0,0,1,1,5697
21,0,0,1,0,0,0,0,0,1,1,19806
28,0,0,1,0,0,0,0,0,1,1,43929
20,1,0,0,1,0,0,0,0,0,1,0
38,1,0,0,1,0,0,1,0,0,0,4965
18,0,1,0,0,0,0,0,0,1,1,25431
31,0,0,1,0,0,0,0,0,1,1,14953
38,1,1,0,0,0,0,1,0,0,1,35444
29,0,0,1,0,0,0,1,0,1,0,953
20,1,0,1,0,0,0,0,0,0,1,4845
19,0,0,1,0,0,0,0,0,0,1,2253
47,1,0,1,0,0,0,0,1,1,1,24543
20,0,0,1,0,0,0,0,0,1,0,17792
47,1,0,0,1,0,0,0,1,0,1,8913
18,0,1,0,0,0,0,1,0,0,0,1902
22,0,1,0,0,0,0,0,1,1,0,46243
19,0,0,1,0,0,0,0,0,1,1,15130
27,1,1,0,0,0,0,0,0,1,1,0
31,1,0,1,0,0,0,0,0,0,1,33
19,0,0,0,1,0,0,1,0,0,1,1625
39,1,1,0,0,0,0,1,0,0,0,0
16,0,1,0,0,0,0,0,0,1,1,1014
21,1,1,0,0,0,0,0,0,0,0,1149
20,1,1,0,0,0,0,1,1,1,0,49116
31,1,1,0,0,0,0,0,0,1,1,23541
19,0,0,0,1,0,0,1,0,0,0,4830
22,0,0,1,0,0,0,1,0,0,0,17214
28,1,1,0,0,0,0,0,0,1,1,3948
31,1,1,0,0,0,0,1,0,0,0,6689
49,1,1,0,0,0,0,0,0,0,1,2901
18,0,0,1,0,0,0,1,0,0,1,14541
24,1,1,0,0,0,0,0,1,1,1,3966
18,0,0,0,1,0,0,0,0,1,1,6225
35,1,0,1,0,0,0,1,1,1,1,16320
37,1,0,0,0,1,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,1,0,67741
19,1,0,1,0,0,0,1,0,0,1,33042
31,1,1,0,0,0,0,0,0,1,1,1484
36,0,0,1,0,0,0,1,0,0,1,0
31,1,1,0,0,0,0,1,1,1,1,94715
26,1,0,0,1,0,0,0,0,1,1,37456
27,1,0,0,1,0,0,1,0,0,0,16476
33,0,0,1,0,0,0,1,1,0,0,933
45,0,1,0,0,0,0,0,0,1,0,57357
42,1,1,0,0,0,0,1,1,0,0,12459
17,1,0,1,0,0,0,0,0,1,1,8280
25,0,0,0,1,0,0,1,0,1,0,15467
17,0,0,0,1,0,0,0,0,0,0,0
17,0,1,0,0,0,0,1,0,0,1,0
21,1,0,0,1,0,0,1,0,0,0,6356
21,1,1,0,0,0,0,0,0,0,1,839
27,1,0,0,1,0,0,1,1,1,1,43447
41,0,1,0,0,0,0,0,1,1,1,104
25,1,1,0,0,0,0,0,0,1,0,75
18,0,0,0,1,0,0,1,0,0,1,5967
18,1,0,0,1,0,0,0,0,1,1,3888
34,0,1,0,0,0,0,1,1,1,1,8487
19,0,0,0,1,0,0,1,0,0,1,7852
19,0,0,1,0,0,0,1,0,0,1,816
28,1,1,0,0,0,0,1,0,0,1,6798
25,1,0,1,0,0,0,1,1,0,1,0
30,1,0,1,0,0,0,1,0,0,1,0
19,1,1,0,0,0,0,0,0,1,1,36709
27,0,0,1,0,0,0,1,0,0,0,402
40,0,1,0,0,0,0,1,1,0,0,8025
21,1,1,0,0,0,0,0,0,1,1,17284
31,1,0,1,0,0,0,1,0,0,1,28349
29,0,1,0,0,0,0,1,1,1,1,1274
19,1,1,0,0,0,0,0,1,1,0,21887
18,0,1,0,0,0,0,0,0,1,0,6492
37,0,0,0,0,1,0,0,0,1,1,84
30,0,0,1,0,0,0,1,0,0,0,33750
34,1,1,0,0,0,0,1,0,0,0,27805
21,1,1,0,0,0,0,0,0,0,1,25154
21,1,0,1,0,0,0,1,0,0,1,4413
36,0,1,0,0,0,0,1,1,0,1,23626
23,1,0,1,0,0,0,1,0,0,1,22816
24,1,1,0,0,0,0,1,1,1,0,9078
51,1,1,0,0,0,0,0,1,1,0,8157
28,1,1,0,0,0,0,0,0,0,0,9373
35,1,1,0,0,0,0,1,0,0,0,19707
25,0,0,0,1,0,0,0,0,1,0,17976
31,0,1,0,0,0,0,1,0,0,0,2320
30,0,0,1,0,0,0,0,0,1,1,43188
25,1,0,1,0,0,0,1,0,0,1,21705
29,0,0,0,1,0,0,0,0,1,0,0
19,1,1,0,0,0,0,0,0,1,1,29763
18,0,0,1,0,0,0,0,0,0,1,54708
19,1,0,0,1,0,0,0,0,1,1,22667
19,1,1,0,0,0,0,0,0,1,0,21717
19,1,0,1,0,0,0,1,0,0,1,38
19,1,1,0,0,0,0,0,0,1,0,29278
32,0,1,0,0,0,0,1,0,0,0,0
22,1,0,0,0,1,0,0,0,1,1,55296
25,1,0,1,0,0,0,1,0,0,1,3405
49,1,1,0,0,0,0,0,0,0,0,0
22,0,0,1,0,0,0,1,0,0,1,117
20,0,1,0,0,0,0,1,1,0,0,2260
23,1,1,0,0,0,0,0,0,0,1,42174
18,0,0,1,0,0,0,0,0,0,1,4957
18,1,0,1,0,0,0,0,0,0,1,8679
69,1,1,0,0,0,0,1,0,0,0,13173
19,0,0,1,0,0,0,0,0,1,1,6702
19,0,0,0,1,0,0,1,1,0,0,0
67,0,1,0,0,0,0,0,0,0,1,435
30,1,1,0,0,0,0,1,1,0,1,0
21,0,0,1,0,0,0,1,1,0,1,2668
19,0,1,0,0,0,0,1,0,0,1,9243
28,0,1,0,0,0,0,1,0,0,0,21325
40,1,1,0,0,0,0,1,0,0,0,0
41,1,1,0,0,0,0,0,0,0,1,18393
30,0,1,0,0,0,0,1,0,0,0,2673
19,0,0,0,1,0,0,0,0,1,1,6188
19,1,1,0,0,0,0,1,0,0,1,4398
18,0,1,0,0,0,0,0,0,1,1,18664
41,1,0,0,1,0,0,1,1,0,1,41108
22,0,1,0,0,0,0,0,0,1,1,32046
56,1,1,0,0,0,0,1,1,0,1,39125
19,0,0,1,0,0,0,1,1,0,0,15527
30,1,1,0,0,0,0,1,0,0,0,3433
40,0,1,0,0,0,0,0,0,1,1,41820
22,0,0,1,0,0,0,0,0,1,1,544
18,0,1,0,0,0,0,0,0,0,1,8480
25,1,0,1,0,0,0,1,0,0,0,10353
21,0,0,0,1,0,0,0,0,0,1,15943
18,1,0,0,0,0,1,0,0,0,1,14540
16,0,1,0,0,0,0,0,0,0,1,7838
37,1,1,0,0,0,0,0,0,1,1,484
29,0,0,0,0,0,1,1,1,1,0,37641
27,0,0,1,0,0,0,1,0,0,1,54109
67,0,1,0,0,0,0,0,0,1,0,16648
18,0,0,1,0,0,0,0,0,0,1,0
26,0,1,0,0,0,0,1,0,0,1,21880
27,1,1,0,0,0,0,1,0,0,1,3782
51,0,1,0,0,0,0,0,0,1,1,2066
23,0,0,1,0,0,0,0,0,0,0,40968
21,1,1,0,0,0,0,1,1,0,0,7876
34,0,0,1,0,0,0,1,1,0,1,0
41,0,1,0,0,0,0,0,0,1,0,16651
52,1,1,0,0,0,0,0,0,0,0,2915
34,1,0,1,0,0,0,1,1,0,0,15621
23,1,0,1,0,0,0,0,0,0,0,32901
48,1,1,0,0,0,0,0,1,0,1,0
17,0,1,0,0,0,0,0,0,1,1,0
26,1,0,0,0,1,0,1,1,1,1,10885
18,0,1,0,0,0,0,0,0,0,1,30477
22,1,1,0,0,0,0,0,1,1,0,23211
17,1,0,0,1,0,0,0,0,0,1,6207
43,1,1,0,0,0,0,1,0,0,0,799
27,1,0,1,0,0,0,1,0,0,1,13159
25,1,1,0,0,0,0,1,1,1,0,17082
22,0,1,0,0,0,0,1,1,0,0,12663
30,1,1,0,0,0,0,1,1,1,1,0
32,0,0,1,0,0,0,0,0,0,1,610
37,0,0,1,0,0,0,1,1,1,1,4704
34,1,1,0,0,0,0,0,0,1,1,0
22,1,1,0,0,0,0,1,1,1,1,31440
34,1,0,1,0,0,0,1,0,0,1,21793
48,1,0,0,1,0,0,0,0,0,1,16712
17,0,1,0,0,0,0,1,0,0,1,2913
39,1,1,0,0,0,0,1,0,0,1,29524
32,1,0,1,0,0,0,0,0,1,0,30306
47,1,0,0,0,0,1,1,1,1,1,36967
25,1,0,1,0,0,0,1,0,0,1,4087
32,0,0,0,1,0,0,1,1,0,1,5337
21,0,0,0,1,0,0,0,0,1,0,647
24,1,0,1,0,0,0,1,0,0,1,3574
37,0,0,1,0,0,0,0,1,1,1,55323
21,0,1,0,0,0,0,1,0,0,1,12754
22,0,0,0,1,0,0,1,1,0,1,39747
29,0,1,0,0,0,0,0,0,1,1,18093
26,0,1,0,0,0,0,0,1,0,1,2397
17,0,0,1,0,0,0,0,0,1,1,6655
20,0,1,0,0,0,0,1,0,0,0,36330
19,1,0,0,1,0,0,0,0,0,0,0
23,1,0,1,0,0,0,0,0,0,0,27628
19,1,1,0,0,0,0,1,1,0,1,4332
22,1,1,0,0,0,0,1,0,0,0,20715
19,1,1,0,0,0,0,1,0,0,1,38965
19,0,0,0,1,0,0,0,0,1,1,6644
60,0,0,0,0,0,1,1,1,1,1,28601
28,0,1,0,0,0,0,0,0,1,1,3168
18,0,1,0,0,0,0,1,0,0,0,1475
24,1,0,1,0,0,0,1,0,0,1,3117
21,1,0,1,0,0,0,0,0,1,1,2046
25,1,0,1,0,0,0,1,0,0,0,14304
21,1,0,1,0,0,0,0,0,1,0,14588
49,1,1,0,0,0,0,1,0,0,1,19065
53,1,1,0,0,0,0,1,1,0,0,9620
19,1,0,1,0,0,0,1,0,0,1,19780
43,0,0,0,0,1,0,1,0,0,1,17646
21,1,0,0,1,0,0,0,1,0,0,7482
31,0,1,0,0,0,0,0,0,1,1,3720
20,1,0,1,0,0,0,1,0,0,0,0
18,0,1,0,0,0,0,0,0,1,0,11070
43,1,1,0,0,0,0,1,0,0,0,8793
26,1,0,1,0,0,0,1,0,0,0,23055
33,1,1,0,0,0,0,0,0,1,1,23757
21,1,1,0,0,0,0,1,1,0,1,7399
26,0,1,0,0,0,0,0,0,0,1,19380
31,1,1,0,0,0,0,1,0,0,0,0
34,1,1,0,0,0,0,1,0,0,0,2447
19,1,1,0,0,0,0,0,0,0,1,12472
24,0,1,0,0,0,0,0,0,0,0,9840
41,1,1,0,0,0,0,0,0,1,1,11793
16,0,1,0,0,0,0,0,0,0,1,21039
21,0,0,0,1,0,0,0,0,0,1,1071
30,0,1,0,0,0,0,1,0,0,1,3435
18,1,1,0,0,0,0,0,0,1,1,46384
34,1,0,0,1,0,0,1,0,0,1,22941
26,0,0,0,1,0,0,0,0,0,0,43551
21,0,1,0,0,0,0,1,0,0,1,6755
19,0,0,1,0,0,0,0,0,0,0,864
33,1,1,0,0,0,0,1,0,0,1,21726
19,1,0,1,0,0,0,0,0,0,1,17644
25,0,1,0,0,0,0,0,0,1,1,27138
33,0,1,0,0,0,0,0,0,0,1,17896
21,1,0,0,1,0,0,0,0,1,1,23713
19,1,1,0,0,0,0,1,1,0,1,4110
41,1,1,0,0,0,0,0,0,0,1,3749
35,0,1,0,0,0,0,0,1,1,1,6850
21,0,1,0,0,0,0,0,0,1,1,43523
24,1,0,1,0,0,0,0,0,1,1,19481
18,1,0,0,1,0,0,1,1,0,1,14946
23,1,1,0,0,0,0,0,0,0,1,8231
43,1,0,0,1,0,0,1,1,1,1,77388
25,0,1,0,0,0,0,0,0,1,1,1830
21,1,0,1,0,0,0,1,0,0,0,22838
44,1,1,0,0,0,0,1,0,0,1,0
72,0,1,0,0,0,0,0,0,0,0,0
19,1,1,0,0,0,0,0,0,1,0,24995
69,0,1,0,0,0,0,0,1,1,1,12618
23,0,0,1,0,0,0,0,0,1,1,1125
19,1,1,0,0,0,0,0,0,0,1,2169
20,0,1,0,0,0,0,0,1,1,1,264
20,1,1,0,0,0,0,1,1,0,1,8982
21,1,0,0,1,0,0,1,0,0,1,6828
18,0,1,0,0,0,0,0,0,0,1,12158
25,0,1,0,0,0,0,1,1,1,1,64578
17,0,1,0,0,0,0,1,0,0,0,54
21,1,0,0,1,0,0,0,0,0,1,2760
26,0,1,0,0,0,0,0,0,0,1,3967
36,1,1,0,0,0,0,1,0,0,1,24938
18,1,1,0,0,0,0,0,0,1,0,16816
30,1,1,0,0,0,0,0,0,1,1,162
59,1,0,0,0,1,0,0,0,0,1,9372
25,1,0,0,1,0,0,1,1,0,1,1980
19,0,1,0,0,0,0,1,1,0,0,14270
19,0,1,0,0,0,0,0,0,1,1,68723
19,1,1,0,0,0,0,0,0,1,0,26408
25,1,1,0,0,0,0,0,0,0,1,44574
18,0,0,1,0,0,0,0,0,0,0,19619
30,0,0,1,0,0,0,1,1,1,1,14508
20,1,0,1,0,0,0,0,0,1,0,24847
34,0,1,0,0,0,0,0,0,0,1,16735
61,0,1,0,0,0,0,0,1,0,1,2621
17,0,0,0,1,0,0,0,0,1,0,12028
71,1,1,0,0,0,0,0,0,0,1,5017
18,0,1,0,0,0,0,0,1,0,1,3177
24,1,1,0,0,0,0,0,0,1,1,20494
19,1,0,0,1,0,0,1,1,0,0,16750
17,0,0,1,0,0,0,0,0,1,0,4349
52,0,1,0,0,0,0,1,0,1,0,43293
27,1,1,0,0,0,0,1,0,0,1,13455
19,0,1,0,0,0,0,0,0,0,1,51
23,1,0,1,0,0,0,0,0,0,1,0
28,1,0,1,0,0,0,0,0,1,1,25168
32,0,1,0,0,0,0,1,0,0,1,22375
23,1,1,0,0,0,0,1,0,0,1,34023
36,1,1,0,0,0,0,0,0,1,0,0
32,1,1,0,0,0,0,1,0,0,1,5652
22,0,1,0,0,0,0,1,1,1,0,2179
17,0,1,0,0,0,0,0,0,1,0,29296
33,1,1,0,0,0,0,1,0,0,1,3630
44,1,1,0,0,0,0,1,1,1,1,0
21,1,1,0,0,0,0,1,0,0,1,18883
42,1,0,1,0,0,0,0,0,0,1,17081
19,0,1,0,0,0,0,0,0,0,1,1971
45,1,1,0,0,0,0,0,0,0,1,2143
34,1,1,0,0,0,0,1,1,1,1,35005
19,0,1,0,0,0,0,0,0,1,1,8416
27,1,0,1,0,0,0,1,1,1,1,28910
23,0,0,0,1,0,0,1,1,0,0,11613
22,0,1,0,0,0,0,1,0,0,1,12861
35,0,1,0,0,0,0,1,1,1,0,34215
25,1,1,0,0,0,0,0,0,1,0,22239
25,0,1,0,0,0,0,0,0,1,1,7896
37,1,1,0,0,0,0,0,0,1,1,18125
26,0,1,0,0,0,0,1,0,0,1,9395
27,1,1,0,0,0,0,1,1,0,1,15333
29,1,1,0,0,0,0,0,0,1,1,35925
31,1,1,0,0,0,0,1,1,1,1,9843
29,1,0,1,0,0,0,1,1,1,1,16995
23,1,0,0,1,0,0,0,0,1,1,20513
29,1,0,1,0,0,0,0,0,0,0,1812
18,1,1,0,0,0,0,0,0,1,0,1613
70,0,1,0,0,0,0,1,0,0,0,2502
19,1,1,0,0,0,0,0,0,1,1,25499
59,1,1,0,0,0,0,0,0,1,1,33927
21,1,1,0,0,0,0,0,0,1,1,15707
25,0,1,0,0,0,0,0,0,0,0,6186
26,1,0,0,1,0,0,1,0,0,0,5217
21,1,1,0,0,0,0,1,0,0,0,28524
33,0,0,0,1,0,0,1,0,0,0,0
24,0,0,1,0,0,0,1,0,0,1,11010
17,0,0,1,0,0,0,0,0,0,1,1117
39,0,0,1,0,0,0,1,0,0,1,0
46,1,1,0,0,0,0,0,0,1,1,72118
42,0,1,0,0,0,0,1,0,0,0,0
19,0,1,0,0,0,0,0,1,0,0,6921
28,0,0,1,0,0,0,1,0,0,1,1530
27,1,1,0,0,0,0,1,0,0,1,8193
22,0,1,0,0,0,0,0,0,0,1,44522
28,0,0,1,0,0,0,1,0,0,1,0
54,1,1,0,0,0,0,0,0,0,1,3784
57,0,0,1,0,0,0,0,0,1,1,38563
34,0,1,0,0,0,0,0,1,1,1,48243
22,0,1,0,0,0,0,1,0,0,1,0
20,1,1,0,0,0,0,0,0,0,0,30065
18,0,1,0,0,0,0,1,1,0,0,601
24,0,1,0,0,0,0,0,0,1,0,32010
29,1,1,0,0,0,0,1,0,0,1,13333
24,0,0,1,0,0,0,1,0,1,1,12804
21,0,1,0,0,0,0,0,0,0,1,21751
32,0,1,0,0,0,0,1,1,0,1,20120
32,1,1,0,0,0,0,1,1,1,0,3984
21,1,1,0,0,0,0,0,0,0,1,12518
28,0,1,0,0,0,0,0,1,1,1,25562
58,1,1,0,0,0,0,0,0,0,0,21042
46,1,1,0,0,0,0,0,0,1,1,9823
36,1,1,0,0,0,0,0,0,1,1,32418
44,1,1,0,0,0,0,1,1,0,0,25022
32,1,0,1,0,0,0,1,1,0,1,0
42,1,0,0,1,0,0,0,0,0,1,15138
33,1,1,0,0,0,0,1,1,1,0,4776
18,0,1,0,0,0,0,0,1,1,1,4292
26,0,1,0,0,0,0,1,0,0,1,16632
17,0,0,1,0,0,0,0,0,1,1,7594
26,1,0,0,1,0,0,1,1,0,0,0
38,1,1,0,0,0,0,0,0,1,0,34721
33,0,0,0,1,0,0,1,1,0,1,8757
34,0,0,1,0,0,0,1,0,0,1,2919
21,0,1,0,0,0,0,0,0,1,1,21294
34,1,0,1,0,0,0,1,0,0,1,12520
23,1,0,0,1,0,0,0,0,0,1,7500
34,1,0,0,0,1,0,0,0,0,0,268
27,0,1,0,0,0,0,1,1,1,1,25047
23,1,1,0,0,0,0,1,0,0,1,162
